timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-16T15:24:55,codecarbon,34ddc39b-a16b-4bb0-a599-d212f88a551c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7030419999991864,1.0441955158175755e-06,6.131355044785006e-07,6.5757591965,3.738850243149496,20.0,2.190907430568556e-06,1.7663903020001884e-06,6.660056111104496e-06,1.061735384367324e-05,0.0,Brazil,BRA,são paulo,Windows-11-10.0.26200-SP0,3.14.2,3.2.3,8,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,1,1 x NVIDIA GeForce GTX 1070,-46.6361,-23.5475,23.960426330566406,machine,0.0,0.0,0.0,0.0,N,1.0,0.0,,
2026-03-16T15:25:51,codecarbon,0e9c14f1-61e2-4edd-b268-ce26b1297814,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.952475699999923,2.600987721391404e-05,9.65027387592232e-07,7.133585863181819,9.304673928966965,20.0,5.159291232557529e-05,6.914338864800074e-05,0.0001437314788888,0.0002644677798624,0.0,Brazil,BRA,são paulo,Windows-11-10.0.26200-SP0,3.14.2,3.2.3,8,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,1,1 x NVIDIA GeForce GTX 1070,-46.6361,-23.5475,23.960426330566406,machine,0.0,1.625,46.6,11.16627868016561,N,1.0,0.0,,
2026-03-16T15:28:56,codecarbon,d7b627a5-1b47-4b2d-b354-064701520d57,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,151.56032229999983,0.00014807707722848726,9.770174342555317e-07,7.08496095753875,9.715370228045218,20.0,0.00028731844040174464,0.00040813310428400047,0.0008101924666666692,0.0015056440113524144,0.0,Brazil,BRA,são paulo,Windows-11-10.0.26200-SP0,3.14.2,3.2.3,8,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,1,1 x NVIDIA GeForce GTX 1070,-46.6361,-23.5475,23.960426330566406,machine,2.8722222222222222,1.7986111111111112,45.97986111111111,11.01801708009508,N,1.0,0.0,,
